tenant_id	unix_hour	exact_count	estimate	signed_relative_error	absolute_relative_error	serialized_size
130	20	5000	4964.270233	-0.007145953	0.007145953	4124
130	21	5000	5008.186530	0.001637306	0.001637306	4124
130	22	5000	4977.732858	-0.004453428	0.004453428	4124
130	23	10000	10206.273779	0.020627378	0.020627378	4124
131	0	1000	991.983739	-0.008016261	0.008016261	4124
131	1	1000	1004.743874	0.004743874	0.004743874	4124
131	2	1000	990.709909	-0.009290091	0.009290091	4124
131	3	1000	976.723864	-0.023276136	0.023276136	4124
131	4	1000	1006.022077	0.006022077	0.006022077	4124
131	5	1000	1006.022077	0.006022077	0.006022077	4124
131	6	1000	998.358838	-0.001641162	0.001641162	4124
131	7	1000	993.257965	-0.006742035	0.006742035	4124
131	8	1000	975.454771	-0.024545229	0.024545229	4124
131	9	1000	1009.859079	0.009859079	0.009859079	4124
131	10	1000	994.532588	-0.005467412	0.005467412	4124
131	11	1000	1003.466070	0.003466070	0.003466070	4124
131	12	1000	989.436475	-0.010563525	0.010563525	4124
131	13	1000	999.635049	-0.000364951	0.000364951	4124
131	14	1000	998.358838	-0.001641162	0.001641162	4124
131	15	1000	998.358838	-0.001641162	0.001641162	4124
131	16	1000	985.618547	-0.014381453	0.014381453	4124
131	17	1000	994.532588	-0.005467412	0.005467412	4124
131	18	1000	1004.743874	0.004743874	0.004743874	4124
131	19	1000	990.709909	-0.009290091	0.009290091	4124
131	20	5000	5014.984871	0.002996974	0.002996974	4124
131	21	5000	5038.868321	0.007773664	0.007773664	4124
131	22	5000	4914.175845	-0.017164831	0.017164831	4124
131	23	10000	10468.207755	0.046820776	0.046820776	4124
132	0	1000	988.163437	-0.011836563	0.011836563	4124
132	1	1000	998.358838	-0.001641162	0.001641162	4124
132	2	1000	976.723864	-0.023276136	0.023276136	4124
132	3	1000	984.346695	-0.015653305	0.015653305	4124
132	4	1000	1004.743874	0.004743874	0.004743874	4124
132	5	1000	991.983739	-0.008016261	0.008016261	4124
132	6	1000	1002.188665	0.002188665	0.002188665	4124
132	7	1000	998.358838	-0.001641162	0.001641162	4124
132	8	1000	983.075238	-0.016924762	0.016924762	4124
132	9	1000	999.635049	-0.000364951	0.000364951	4124
132	10	1000	989.436475	-0.010563525	0.010563525	4124
132	11	1000	984.346695	-0.015653305	0.015653305	4124
132	12	1000	989.436475	-0.010563525	0.010563525	4124
132	13	1000	1006.022077	0.006022077	0.006022077	4124
132	14	1000	993.257965	-0.006742035	0.006742035	4124
132	15	1000	1000.911658	0.000911658	0.000911658	4124
132	16	1000	999.635049	-0.000364951	0.000364951	4124
132	17	1000	1003.466070	0.003466070	0.003466070	4124
132	18	1000	997.083024	-0.002916976	0.002916976	4124
132	19	1000	1000.911658	0.000911658	0.000911658	4124
132	20	5000	4914.175845	-0.017164831	0.017164831	4124
132	21	5000	5001.399453	0.000279891	0.000279891	4124
132	22	5000	4907.542646	-0.018491471	0.018491471	4124
132	23	10000	10098.948862	0.009894886	0.009894886	4124
133	0	1000	1013.699680	0.013699680	0.013699680	4124
133	1	1000	1018.826088	0.018826088	0.018826088	4124
133	2	1000	997.083024	-0.002916976	0.002916976	4124
133	3	1000	1020.108694	0.020108694	0.020108694	4124
133	4	1000	1008.579679	0.008579679	0.008579679	4124
133	5	1000	993.257965	-0.006742035	0.006742035	4124
133	6	1000	1006.022077	0.006022077	0.006022077	4124
133	7	1000	1029.098194	0.029098194	0.029098194	4124
133	8	1000	975.454771	-0.024545229	0.024545229	4124
133	9	1000	1018.826088	0.018826088	0.018826088	4124
133	10	1000	1000.911658	0.000911658	0.000911658	4124
133	11	1000	997.083024	-0.002916976	0.002916976	4124
133	12	1000	1008.579679	0.008579679	0.008579679	4124
133	13	1000	989.436475	-0.010563525	0.010563525	4124
133	14	1000	1020.108694	0.020108694	0.020108694	4124
133	15	1000	997.083024	-0.002916976	0.002916976	4124
133	16	1000	1014.980680	0.014980680	0.014980680	4124
133	17	1000	1004.743874	0.004743874	0.004743874	4124
133	18	1000	1006.022077	0.006022077	0.006022077	4124
133	19	1000	1016.262082	0.016262082	0.016262082	4124
133	20	5000	4984.480800	-0.003103840	0.003103840	4124
133	21	5000	4987.858944	-0.002428211	0.002428211	4124
133	22	5000	5111.365789	0.022273158	0.022273158	4124
133	23	10000	9792.881217	-0.020711878	0.020711878	4124
134	0	1000	988.163437	-0.011836563	0.011836563	4124
134	1	1000	1006.022077	0.006022077	0.006022077	4124
134	2	1000	995.807607	-0.004192393	0.004192393	4124
134	3	1000	995.807607	-0.004192393	0.004192393	4124
134	4	1000	1013.699680	0.013699680	0.013699680	4124
134	5	1000	991.983739	-0.008016261	0.008016261	4124
134	6	1000	989.436475	-0.010563525	0.010563525	4124
134	7	1000	1013.699680	0.013699680	0.013699680	4124
134	8	1000	986.890795	-0.013109205	0.013109205	4124
134	9	1000	1008.579679	0.008579679	0.008579679	4124
134	10	1000	1002.188665	0.002188665	0.002188665	4124
134	11	1000	1006.022077	0.006022077	0.006022077	4124
134	12	1000	1007.300678	0.007300678	0.007300678	4124
134	13	1000	1009.859079	0.009859079	0.009859079	4124
134	14	1000	1035.531366	0.035531366	0.035531366	4124
134	15	1000	991.983739	-0.008016261	0.008016261	4124
134	16	1000	984.346695	-0.015653305	0.015653305	4124
134	17	1000	998.358838	-0.001641162	0.001641162	4124
134	18	1000	1004.743874	0.004743874	0.004743874	4124
134	19	1000	1003.466070	0.003466070	0.003466070	4124
134	20	5000	4924.145830	-0.015170834	0.015170834	4124
134	21	5000	4950.851711	-0.009829658	0.009829658	4124
134	22	5000	4927.474558	-0.014505088	0.014505088	4124
134	23	10000	10110.735920	0.011073592	0.011073592	4124
135	0	1000	1000.911658	0.000911658	0.000911658	4124
135	1	1000	1009.859079	0.009859079	0.009859079	4124
135	2	1000	970.382324	-0.029617676	0.029617676	4124
135	3	1000	1002.188665	0.002188665	0.002188665	4124
135	4	1000	1004.743874	0.004743874	0.004743874	4124
135	5	1000	997.083024	-0.002916976	0.002916976	4124
135	6	1000	1009.859079	0.009859079	0.009859079	4124
135	7	1000	995.807607	-0.004192393	0.004192393	4124
135	8	1000	1020.108694	0.020108694	0.020108694	4124
135	9	1000	994.532588	-0.005467412	0.005467412	4124
135	10	1000	1017.543884	0.017543884	0.017543884	4124
135	11	1000	1006.022077	0.006022077	0.006022077	4124
135	12	1000	999.635049	-0.000364951	0.000364951	4124
135	13	1000	1002.188665	0.002188665	0.002188665	4124
135	14	1000	1000.911658	0.000911658	0.000911658	4124
135	15	1000	998.358838	-0.001641162	0.001641162	4124
135	16	1000	1017.543884	0.017543884	0.017543884	4124
135	17	1000	989.436475	-0.010563525	0.010563525	4124
135	18	1000	1003.466070	0.003466070	0.003466070	4124
135	19	1000	990.709909	-0.009290091	0.009290091	4124
135	20	5000	5087.057112	0.017411422	0.017411422	4124
135	21	5000	5032.030256	0.006406051	0.006406051	4124
135	22	5000	4960.911479	-0.007817704	0.007817704	4124
135	23	10000	9937.395527	-0.006260447	0.006260447	4124
136	0	1000	1022.675110	0.022675110	0.022675110	4124
136	1	1000	981.804175	-0.018195825	0.018195825	4124
136	2	1000	984.346695	-0.015653305	0.015653305	4124
136	3	1000	985.618547	-0.014381453	0.014381453	4124
136	4	1000	995.807607	-0.004192393	0.004192393	4124
136	5	1000	983.075238	-0.016924762	0.016924762	4124
136	6	1000	989.436475	-0.010563525	0.010563525	4124
136	7	1000	1007.300678	0.007300678	0.007300678	4124
136	8	1000	991.983739	-0.008016261	0.008016261	4124
136	9	1000	1018.826088	0.018826088	0.018826088	4124
136	10	1000	1009.859079	0.009859079	0.009859079	4124
136	11	1000	1006.022077	0.006022077	0.006022077	4124
136	12	1000	1006.022077	0.006022077	0.006022077	4124
136	13	1000	969.115193	-0.030884807	0.030884807	4124
136	14	1000	1012.419079	0.012419079	0.012419079	4124
136	15	1000	1007.300678	0.007300678	0.007300678	4124
136	16	1000	1006.022077	0.006022077	0.006022077	4124
136	17	1000	1004.743874	0.004743874	0.004743874	4124
136	18	1000	999.635049	-0.000364951	0.000364951	4124
136	19	1000	1011.138879	0.011138879	0.011138879	4124
136	20	5000	5001.399453	0.000279891	0.000279891	4124
136	21	5000	5128.817882	0.025763576	0.025763576	4124
136	22	5000	5035.447861	0.007089572	0.007089572	4124
136	23	10000	10353.893359	0.035389336	0.035389336	4124
137	0	1000	1006.022077	0.006022077	0.006022077	4124
137	1	1000	990.709909	-0.009290091	0.009290091	4124
137	2	1000	1026.527751	0.026527751	0.026527751	4124
137	3	1000	1013.699680	0.013699680	0.013699680	4124
137	4	1000	999.635049	-0.000364951	0.000364951	4124
137	5	1000	988.163437	-0.011836563	0.011836563	4124
137	6	1000	1011.138879	0.011138879	0.011138879	4124
137	7	1000	995.807607	-0.004192393	0.004192393	4124
137	8	1000	1000.911658	0.000911658	0.000911658	4124
137	9	1000	988.163437	-0.011836563	0.011836563	4124
137	10	1000	990.709909	-0.009290091	0.009290091	4124
137	11	1000	975.454771	-0.024545229	0.024545229	4124
137	12	1000	1009.859079	0.009859079	0.009859079	4124
137	13	1000	1007.300678	0.007300678	0.007300678	4124
137	14	1000	1009.859079	0.009859079	0.009859079	4124
137	15	1000	1006.022077	0.006022077	0.006022077	4124
137	16	1000	1009.859079	0.009859079	0.009859079	4124
137	17	1000	1012.419079	0.012419079	0.012419079	4124
137	18	1000	1007.300678	0.007300678	0.007300678	4124
137	19	1000	999.635049	-0.000364951	0.000364951	4124
137	20	5000	4998.010127	-0.000397975	0.000397975	4124
137	21	5000	5032.030256	0.006406051	0.006406051	4124
137	22	5000	5032.030256	0.006406051	0.006406051	4124
137	23	10000	9914.827977	-0.008517202	0.008517202	4124
138	0	1000	999.635049	-0.000364951	0.000364951	4124
138	1	1000	990.709909	-0.009290091	0.009290091	4124
138	2	1000	994.532588	-0.005467412	0.005467412	4124
138	3	1000	1006.022077	0.006022077	0.006022077	4124
138	4	1000	1009.859079	0.009859079	0.009859079	4124
138	5	1000	1003.466070	0.003466070	0.003466070	4124
138	6	1000	1007.300678	0.007300678	0.007300678	4124
138	7	1000	1002.188665	0.002188665	0.002188665	4124
138	8	1000	997.083024	-0.002916976	0.002916976	4124
138	9	1000	1002.188665	0.002188665	0.002188665	4124
138	10	1000	998.358838	-0.001641162	0.001641162	4124
138	11	1000	997.083024	-0.002916976	0.002916976	4124
138	12	1000	991.983739	-0.008016261	0.008016261	4124
138	13	1000	998.358838	-0.001641162	0.001641162	4124
138	14	1000	1000.911658	0.000911658	0.000911658	4124
138	15	1000	993.257965	-0.006742035	0.006742035	4124
138	16	1000	993.257965	-0.006742035	0.006742035	4124
138	17	1000	985.618547	-0.014381453	0.014381453	4124
138	18	1000	1013.699680	0.013699680	0.013699680	4124
138	19	1000	1012.419079	0.012419079	0.012419079	4124
138	20	5000	4984.480800	-0.003103840	0.003103840	4124
138	21	5000	4944.158899	-0.011168220	0.011168220	4124
138	22	5000	5011.584290	0.002316858	0.002316858	4124
138	23	10000	9914.827977	-0.008517202	0.008517202	4124
139	0	1000	1004.743874	0.004743874	0.004743874	4124
139	1	1000	1021.391701	0.021391701	0.021391701	4124
139	2	1000	999.635049	-0.000364951	0.000364951	4124
139	3	1000	1004.743874	0.004743874	0.004743874	4124
139	4	1000	998.358838	-0.001641162	0.001641162	4124
139	5	1000	965.316151	-0.034683849	0.034683849	4124
139	6	1000	985.618547	-0.014381453	0.014381453	4124
139	7	1000	1012.419079	0.012419079	0.012419079	4124
139	8	1000	998.358838	-0.001641162	0.001641162	4124
139	9	1000	1002.188665	0.002188665	0.002188665	4124
139	10	1000	1000.911658	0.000911658	0.000911658	4124
139	11	1000	988.163437	-0.011836563	0.011836563	4124
139	12	1000	988.163437	-0.011836563	0.011836563	4124
139	13	1000	983.075238	-0.016924762	0.016924762	4124
139	14	1000	1004.743874	0.004743874	0.004743874	4124
139	15	1000	1020.108694	0.020108694	0.020108694	4124
139	16	1000	1008.579679	0.008579679	0.008579679	4124
139	17	1000	991.983739	-0.008016261	0.008016261	4124
139	18	1000	998.358838	-0.001641162	0.001641162	4124
139	19	1000	979.263232	-0.020736768	0.020736768	4124
139	20	5000	4944.158899	-0.011168220	0.011168220	4124
139	21	5000	5066.335314	0.013267063	0.013267063	4124
139	22	5000	5032.030256	0.006406051	0.006406051	4124
139	23	10000	10110.735920	0.011073592	0.011073592	4124
140	0	1000	983.075238	-0.016924762	0.016924762	4124
140	1	1000	1013.699680	0.013699680	0.013699680	4124
140	2	1000	988.163437	-0.011836563	0.011836563	4124
140	3	1000	990.709909	-0.009290091	0.009290091	4124
140	4	1000	998.358838	-0.001641162	0.001641162	4124
140	5	1000	1002.188665	0.002188665	0.002188665	4124
140	6	1000	986.890795	-0.013109205	0.013109205	4124
140	7	1000	995.807607	-0.004192393	0.004192393	4124
140	8	1000	1009.859079	0.009859079	0.009859079	4124
140	9	1000	994.532588	-0.005467412	0.005467412	4124
140	10	1000	1011.138879	0.011138879	0.011138879	4124
140	11	1000	997.083024	-0.002916976	0.002916976	4124
140	12	1000	989.436475	-0.010563525	0.010563525	4124
140	13	1000	1009.859079	0.009859079	0.009859079	4124
140	14	1000	1007.300678	0.007300678	0.007300678	4124
140	15	1000	1030.384020	0.030384020	0.030384020	4124
140	16	1000	1014.980680	0.014980680	0.014980680	4124
140	17	1000	1009.859079	0.009859079	0.009859079	4124
140	18	1000	981.804175	-0.018195825	0.018195825	4124
140	19	1000	998.358838	-0.001641162	0.001641162	4124
140	20	5000	5049.146871	0.009829374	0.009829374	4124
140	21	5000	4987.858944	-0.002428211	0.002428211	4124
140	22	5000	4930.805994	-0.013838801	0.013838801	4124
140	23	10000	10353.893359	0.035389336	0.035389336	4124
141	0	1000	1006.022077	0.006022077	0.006022077	4124
141	1	1000	1004.743874	0.004743874	0.004743874	4124
141	2	1000	998.358838	-0.001641162	0.001641162	4124
141	3	1000	999.635049	-0.000364951	0.000364951	4124
141	4	1000	1003.466070	0.003466070	0.003466070	4124
141	5	1000	1022.675110	0.022675110	0.022675110	4124
141	6	1000	1000.911658	0.000911658	0.000911658	4124
141	7	1000	1011.138879	0.011138879	0.011138879	4124
141	8	1000	1007.300678	0.007300678	0.007300678	4124
141	9	1000	995.807607	-0.004192393	0.004192393	4124
141	10	1000	991.983739	-0.008016261	0.008016261	4124
141	11	1000	998.358838	-0.001641162	0.001641162	4124
141	12	1000	995.807607	-0.004192393	0.004192393	4124
141	13	1000	1003.466070	0.003466070	0.003466070	4124
141	14	1000	1002.188665	0.002188665	0.002188665	4124
141	15	1000	991.983739	-0.008016261	0.008016261	4124
141	16	1000	1003.466070	0.003466070	0.003466070	4124
141	17	1000	984.346695	-0.015653305	0.015653305	4124
141	18	1000	994.532588	-0.005467412	0.005467412	4124
141	19	1000	994.532588	-0.005467412	0.005467412	4124
141	20	5000	4874.536826	-0.025092635	0.025092635	4124
141	21	5000	4960.911479	-0.007817704	0.007817704	4124
141	22	5000	5038.868321	0.007773664	0.007773664	4124
141	23	10000	10110.735920	0.011073592	0.011073592	4124
142	0	1000	1007.300678	0.007300678	0.007300678	4124
142	1	1000	1013.699680	0.013699680	0.013699680	4124
142	2	1000	1000.911658	0.000911658	0.000911658	4124
142	3	1000	1009.859079	0.009859079	0.009859079	4124
142	4	1000	1007.300678	0.007300678	0.007300678	4124
142	5	1000	1007.300678	0.007300678	0.007300678	4124
142	6	1000	1004.743874	0.004743874	0.004743874	4124
142	7	1000	988.163437	-0.011836563	0.011836563	4124
142	8	1000	994.532588	-0.005467412	0.005467412	4124
142	9	1000	985.618547	-0.014381453	0.014381453	4124
142	10	1000	1004.743874	0.004743874	0.004743874	4124
142	11	1000	998.358838	-0.001641162	0.001641162	4124
142	12	1000	989.436475	-0.010563525	0.010563525	4124
142	13	1000	1013.699680	0.013699680	0.013699680	4124
142	14	1000	1004.743874	0.004743874	0.004743874	4124
142	15	1000	980.533506	-0.019466494	0.019466494	4124
142	16	1000	991.983739	-0.008016261	0.008016261	4124
142	17	1000	1011.138879	0.011138879	0.011138879	4124
142	18	1000	985.618547	-0.014381453	0.014381453	4124
142	19	1000	1020.108694	0.020108694	0.020108694	4124
142	20	5000	5035.447861	0.007089572	0.007089572	4124
142	21	5000	4838.534996	-0.032293001	0.032293001	4124
142	22	5000	5125.321509	0.025064302	0.025064302	4124
142	23	10000	9727.863978	-0.027213602	0.027213602	4124
143	0	1000	984.346695	-0.015653305	0.015653305	4124
143	1	1000	989.436475	-0.010563525	0.010563525	4124
143	2	1000	1012.419079	0.012419079	0.012419079	4124
143	3	1000	995.807607	-0.004192393	0.004192393	4124
143	4	1000	1009.859079	0.009859079	0.009859079	4124
143	5	1000	1007.300678	0.007300678	0.007300678	4124
143	6	1000	1000.911658	0.000911658	0.000911658	4124
143	7	1000	986.890795	-0.013109205	0.013109205	4124
143	8	1000	1012.419079	0.012419079	0.012419079	4124
143	9	1000	1002.188665	0.002188665	0.002188665	4124
143	10	1000	1011.138879	0.011138879	0.011138879	4124
143	11	1000	1016.262082	0.016262082	0.016262082	4124
143	12	1000	1008.579679	0.008579679	0.008579679	4124
143	13	1000	1011.138879	0.011138879	0.011138879	4124
143	14	1000	974.186070	-0.025813930	0.025813930	4124
143	15	1000	998.358838	-0.001641162	0.001641162	4124
143	16	1000	998.358838	-0.001641162	0.001641162	4124
143	17	1000	990.709909	-0.009290091	0.009290091	4124
143	18	1000	1009.859079	0.009859079	0.009859079	4124
143	19	1000	989.436475	-0.010563525	0.010563525	4124
143	20	5000	4944.158899	-0.011168220	0.011168220	4124
143	21	5000	5021.794515	0.004358903	0.004358903	4124
143	22	5000	5042.291639	0.008458328	0.008458328	4124
143	23	10000	9994.364457	-0.000563554	0.000563554	4124
144	0	1000	1002.188665	0.002188665	0.002188665	4124
144	1	1000	1000.911658	0.000911658	0.000911658	4124
144	2	1000	1011.138879	0.011138879	0.011138879	4124
144	3	1000	986.890795	-0.013109205	0.013109205	4124
144	4	1000	1011.138879	0.011138879	0.011138879	4124
144	5	1000	1026.527751	0.026527751	0.026527751	4124
144	6	1000	970.382324	-0.029617676	0.029617676	4124
144	7	1000	995.807607	-0.004192393	0.004192393	4124
144	8	1000	1011.138879	0.011138879	0.011138879	4124
144	9	1000	988.163437	-0.011836563	0.011836563	4124
144	10	1000	1014.980680	0.014980680	0.014980680	4124
144	11	1000	1013.699680	0.013699680	0.013699680	4124
144	12	1000	1006.022077	0.006022077	0.006022077	4124
144	13	1000	1004.743874	0.004743874	0.004743874	4124
144	14	1000	1011.138879	0.011138879	0.011138879	4124
144	15	1000	993.257965	-0.006742035	0.006742035	4124
144	16	1000	988.163437	-0.011836563	0.011836563	4124
144	17	1000	1004.743874	0.004743874	0.004743874	4124
144	18	1000	998.358838	-0.001641162	0.001641162	4124
144	19	1000	993.257965	-0.006742035	0.006742035	4124
144	20	5000	5292.965282	0.058593056	0.058593056	4124
144	21	5000	4987.858944	-0.002428211	0.002428211	4124
144	22	5000	4924.145830	-0.015170834	0.015170834	4124
144	23	10000	9994.364457	-0.000563554	0.000563554	4124
145	0	1000	998.358838	-0.001641162	0.001641162	4124
145	1	1000	1018.826088	0.018826088	0.018826088	4124
145	2	1000	1003.466070	0.003466070	0.003466070	4124
145	3	1000	985.618547	-0.014381453	0.014381453	4124
145	4	1000	1000.911658	0.000911658	0.000911658	4124
145	5	1000	981.804175	-0.018195825	0.018195825	4124
145	6	1000	1020.108694	0.020108694	0.020108694	4124
145	7	1000	1012.419079	0.012419079	0.012419079	4124
145	8	1000	1027.812771	0.027812771	0.027812771	4124
145	9	1000	984.346695	-0.015653305	0.015653305	4124
145	10	1000	985.618547	-0.014381453	0.014381453	4124
145	11	1000	1031.670251	0.031670251	0.031670251	4124
145	12	1000	991.983739	-0.008016261	0.008016261	4124
145	13	1000	1004.743874	0.004743874	0.004743874	4124
145	14	1000	1006.022077	0.006022077	0.006022077	4124
145	15	1000	998.358838	-0.001641162	0.001641162	4124
145	16	1000	999.635049	-0.000364951	0.000364951	4124
145	17	1000	1006.022077	0.006022077	0.006022077	4124
145	18	1000	1013.699680	0.013699680	0.013699680	4124
145	19	1000	988.163437	-0.011836563	0.011836563	4124
145	20	5000	5100.930114	0.020186023	0.020186023	4124
145	21	5000	5028.615500	0.005723100	0.005723100	4124
145	22	5000	4977.732858	-0.004453428	0.004453428	4124
145	23	10000	10063.789848	0.006378985	0.006378985	4124
146	0	1000	995.807607	-0.004192393	0.004192393	4124
146	1	1000	990.709909	-0.009290091	0.009290091	4124
146	2	1000	989.436475	-0.010563525	0.010563525	4124
146	3	1000	1003.466070	0.003466070	0.003466070	4124
146	4	1000	998.358838	-0.001641162	0.001641162	4124
146	5	1000	994.532588	-0.005467412	0.005467412	4124
146	6	1000	1022.675110	0.022675110	0.022675110	4124
146	7	1000	980.533506	-0.019466494	0.019466494	4124
146	8	1000	989.436475	-0.010563525	0.010563525	4124
146	9	1000	971.649847	-0.028350153	0.028350153	4124
146	10	1000	1014.980680	0.014980680	0.014980680	4124
146	11	1000	1011.138879	0.011138879	0.011138879	4124
146	12	1000	1014.980680	0.014980680	0.014980680	4124
146	13	1000	1007.300678	0.007300678	0.007300678	4124
146	14	1000	998.358838	-0.001641162	0.001641162	4124
146	15	1000	1009.859079	0.009859079	0.009859079	4124
146	16	1000	981.804175	-0.018195825	0.018195825	4124
146	17	1000	1002.188665	0.002188665	0.002188665	4124
146	18	1000	1003.466070	0.003466070	0.003466070	4124
146	19	1000	977.993351	-0.022006649	0.022006649	4124
146	20	5000	5011.584290	0.002316858	0.002316858	4124
146	21	5000	4940.816590	-0.011836682	0.011836682	4124
146	22	5000	4954.202223	-0.009159555	0.009159555	4124
146	23	10000	10075.476018	0.007547602	0.007547602	4124
147	0	1000	1016.262082	0.016262082	0.016262082	4124
147	1	1000	999.635049	-0.000364951	0.000364951	4124
147	2	1000	1000.911658	0.000911658	0.000911658	4124
147	3	1000	998.358838	-0.001641162	0.001641162	4124
147	4	1000	1000.911658	0.000911658	0.000911658	4124
147	5	1000	1006.022077	0.006022077	0.006022077	4124
147	6	1000	1012.419079	0.012419079	0.012419079	4124
147	7	1000	970.382324	-0.029617676	0.029617676	4124
147	8	1000	1022.675110	0.022675110	0.022675110	4124
147	9	1000	1008.579679	0.008579679	0.008579679	4124
147	10	1000	998.358838	-0.001641162	0.001641162	4124
147	11	1000	1002.188665	0.002188665	0.002188665	4124
147	12	1000	1003.466070	0.003466070	0.003466070	4124
147	13	1000	1002.188665	0.002188665	0.002188665	4124
147	14	1000	1006.022077	0.006022077	0.006022077	4124
147	15	1000	1009.859079	0.009859079	0.009859079	4124
147	16	1000	980.533506	-0.019466494	0.019466494	4124
147	17	1000	989.436475	-0.010563525	0.010563525	4124
147	18	1000	1017.543884	0.017543884	0.017543884	4124
147	19	1000	1012.419079	0.012419079	0.012419079	4124
147	20	5000	4981.105439	-0.003778912	0.003778912	4124
147	21	5000	5128.817882	0.025763576	0.025763576	4124
147	22	5000	5014.984871	0.002996974	0.002996974	4124
147	23	10000	9994.364457	-0.000563554	0.000563554	4124
148	0	1000	998.358838	-0.001641162	0.001641162	4124
148	1	1000	1012.419079	0.012419079	0.012419079	4124
148	2	1000	986.890795	-0.013109205	0.013109205	4124
148	3	1000	989.436475	-0.010563525	0.010563525	4124
148	4	1000	993.257965	-0.006742035	0.006742035	4124
148	5	1000	984.346695	-0.015653305	0.015653305	4124
148	6	1000	986.890795	-0.013109205	0.013109205	4124
148	7	1000	980.533506	-0.019466494	0.019466494	4124
148	8	1000	1000.911658	0.000911658	0.000911658	4124
148	9	1000	1002.188665	0.002188665	0.002188665	4124
148	10	1000	1003.466070	0.003466070	0.003466070	4124
148	11	1000	1009.859079	0.009859079	0.009859079	4124
148	12	1000	1008.579679	0.008579679	0.008579679	4124
148	13	1000	999.635049	-0.000364951	0.000364951	4124
148	14	1000	999.635049	-0.000364951	0.000364951	4124
148	15	1000	1004.743874	0.004743874	0.004743874	4124
148	16	1000	1013.699680	0.013699680	0.013699680	4124
148	17	1000	986.890795	-0.013109205	0.013109205	4124
148	18	1000	999.635049	-0.000364951	0.000364951	4124
148	19	1000	999.635049	-0.000364951	0.000364951	4124
148	20	5000	4981.105439	-0.003778912	0.003778912	4124
148	21	5000	5021.794515	0.004358903	0.004358903	4124
148	22	5000	5001.399453	0.000279891	0.000279891	4124
148	23	10000	10075.476018	0.007547602	0.007547602	4124
149	0	1000	998.358838	-0.001641162	0.001641162	4124
149	1	1000	1014.980680	0.014980680	0.014980680	4124
149	2	1000	1027.812771	0.027812771	0.027812771	4124
149	3	1000	995.807607	-0.004192393	0.004192393	4124
149	4	1000	989.436475	-0.010563525	0.010563525	4124
149	5	1000	1023.958921	0.023958921	0.023958921	4124
149	6	1000	986.890795	-0.013109205	0.013109205	4124
149	7	1000	990.709909	-0.009290091	0.009290091	4124
149	8	1000	1026.527751	0.026527751	0.026527751	4124
149	9	1000	1007.300678	0.007300678	0.007300678	4124
149	10	1000	1000.911658	0.000911658	0.000911658	4124
149	11	1000	1020.108694	0.020108694	0.020108694	4124
149	12	1000	1007.300678	0.007300678	0.007300678	4124
149	13	1000	1000.911658	0.000911658	0.000911658	4124
149	14	1000	1002.188665	0.002188665	0.002188665	4124
149	15	1000	1008.579679	0.008579679	0.008579679	4124
149	16	1000	986.890795	-0.013109205	0.013109205	4124
149	17	1000	1020.108694	0.020108694	0.020108694	4124
149	18	1000	981.804175	-0.018195825	0.018195825	4124
149	19	1000	975.454771	-0.024545229	0.024545229	4124
149	20	5000	5004.791585	0.000958317	0.000958317	4124
149	21	5000	4900.920170	-0.019815966	0.019815966	4124
149	22	5000	4900.920170	-0.019815966	0.019815966	4124
149	23	10000	10158.226307	0.015822631	0.015822631	4124
150	0	1000	1008.579679	0.008579679	0.008579679	4124
150	1	1000	991.983739	-0.008016261	0.008016261	4124
150	2	1000	1006.022077	0.006022077	0.006022077	4124
150	3	1000	990.709909	-0.009290091	0.009290091	4124
150	4	1000	1008.579679	0.008579679	0.008579679	4124
150	5	1000	995.807607	-0.004192393	0.004192393	4124
150	6	1000	993.257965	-0.006742035	0.006742035	4124
150	7	1000	1000.911658	0.000911658	0.000911658	4124
150	8	1000	1012.419079	0.012419079	0.012419079	4124
150	9	1000	1003.466070	0.003466070	0.003466070	4124
150	10	1000	1030.384020	0.030384020	0.030384020	4124
150	11	1000	994.532588	-0.005467412	0.005467412	4124
150	12	1000	1000.911658	0.000911658	0.000911658	4124
150	13	1000	995.807607	-0.004192393	0.004192393	4124
150	14	1000	1009.859079	0.009859079	0.009859079	4124
150	15	1000	993.257965	-0.006742035	0.006742035	4124
150	16	1000	1007.300678	0.007300678	0.007300678	4124
150	17	1000	997.083024	-0.002916976	0.002916976	4124
150	18	1000	1008.579679	0.008579679	0.008579679	4124
150	19	1000	986.890795	-0.013109205	0.013109205	4124
150	20	5000	4887.707256	-0.022458549	0.022458549	4124
150	21	5000	4881.116747	-0.023776651	0.023776651	4124
150	22	5000	5045.717821	0.009143564	0.009143564	4124
150	23	10000	10017.375753	0.001737575	0.001737575	4124
151	0	1000	998.358838	-0.001641162	0.001641162	4124
151	1	1000	995.807607	-0.004192393	0.004192393	4124
151	2	1000	1017.543884	0.017543884	0.017543884	4124
151	3	1000	990.709909	-0.009290091	0.009290091	4124
151	4	1000	991.983739	-0.008016261	0.008016261	4124
151	5	1000	985.618547	-0.014381453	0.014381453	4124
151	6	1000	991.983739	-0.008016261	0.008016261	4124
151	7	1000	1004.743874	0.004743874	0.004743874	4124
151	8	1000	1000.911658	0.000911658	0.000911658	4124
151	9	1000	1020.108694	0.020108694	0.020108694	4124
151	10	1000	1004.743874	0.004743874	0.004743874	4124
151	11	1000	993.257965	-0.006742035	0.006742035	4124
151	12	1000	1006.022077	0.006022077	0.006022077	4124
